Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,viewingHint,Text direction,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus
Picart (Bernard) Collection,ark:/21198/zz001hk8s9,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk8s9-1-master.tif,,,203,,,text,,,,,,page 170,v,,,,,200Picart_NL_V6_V_0318,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk8tt,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk8tt-1-master.tif,,,204,,,text|~|still image,,,,,,page 171,r,,,,,201Picart_NL_V6_R_0101,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk8vb,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk8vb-1-master.tif,,,205,,,text,,,,,,page 172,v,,,,,202Picart_NL_V6_V_0317,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk8wv,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk8wv-1-master.tif,,,206,,,text,,,,,,page 173,r,,,,,203Picart_NL_V6_R_0102,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk8xc,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk8xc-1-master.tif,,,207,,,text,,,,,,page 174,v,,,,,204Picart_NL_V6_V_0316,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk8zw,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk8zw-1-master.tif,,,208,,,text,,,,,,page 175,r,,,,,205Picart_NL_V6_R_0103,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk90w,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk90w-1-master.tif,,,209,,,text,,,,,,page 176,v,,,,,206Picart_NL_V6_V_0315,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk91d,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk91d-1-master.tif,,,210,,,text,,,,,,blank page,r,,,,,207Picart_NL_V6_R_0104,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk92x,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk92x-1-master.tif,,,211,,,still image,,,,,,MONNOIES et MEDAILLES frapées par les premiers ANABAPTISTES,v,,,,,208Picart_NL_V6_V_0314,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk93f,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk93f-1-master.tif,,,212,,,text,,,,,,page 177,r,,,,,209Picart_NL_V6_R_0105,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk94z,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk94z-1-master.tif,,,213,,,text,,,,,,page 178,v,,,,,210Picart_NL_V6_V_0313,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk95g,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk95g-1-master.tif,,,214,,,text,,,,,,page 179,r,,,,,211Picart_NL_V6_R_0106,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk960,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk960-1-master.tif,,,215,,,text,,,,,,page 180,v,,,,,212Picart_NL_V6_V_0312,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk97h,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk97h-1-master.tif,,,216,,,text,,,,,,page 181,r,,,,,213Picart_NL_V6_R_0107,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk981,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk981-1-master.tif,,,217,,,text,,,,,,page 182,v,,,,,214Picart_NL_V6_V_0311,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk99j,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk99j-1-master.tif,,,218,,,text|~|still image,,,,,,page 183,r,,,,,215Picart_NL_V6_R_0108,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9b2,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9b2-1-master.tif,,,219,,,text,,,,,,page 184,v,,,,,216Picart_NL_V6_V_0310,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9ck,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9ck-1-master.tif,,,220,,,text,,,,,,page 185,r,,,,,217Picart_NL_V6_R_0109,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9d3,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9d3-1-master.tif,,,221,,,text,,,,,,page 186,v,,,,,218Picart_NL_V6_V_0309,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9fm,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9fm-1-master.tif,,,222,,,still image,,,,,,ANABAPTISTE de Oost frise,r,,QUAQUERESSE qui preche QUAQUER D'AMSTERDAM : NABAPTISTE D'AMSTERDAM,,,219Picart_NL_V6_R_0111,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9g4,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9g4-1-master.tif,,,223,,,text,,,,,,blank page,v,,,,,220Picart_NL_V6_V_0308,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9hn,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9hn-1-master.tif,,,224,,,text,,,,,,page 187,r,,,,,221Picart_NL_V6_R_0112,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9j5,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9j5-1-master.tif,,,225,,,text,,,,,,page 188,v,,,,,222Picart_NL_V6_V_0307,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9kp,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9kp-1-master.tif,,,226,,,text,,,,,,page 189,r,,,,,223Picart_NL_V6_R_0113,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9m6,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9m6-1-master.tif,,,227,,,text,,,,,,page 190,v,,,,,224Picart_NL_V6_V_0306,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9nq,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9nq-1-master.tif,,,228,,,text,,,,,,blank page,r,,,,,225Picart_NL_V6_R_0114,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9p7,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9p7-1-master.tif,,,229,,,still image,,,,,,Le BAPTEME des MENNONITES : La BENEDICTION qui suit le BAPTEME,v,,,,,226Picart_NL_V6_V_0305,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9qr,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9qr-1-master.tif,,,230,,,text,,,,,,page 191,r,,,,,227Picart_NL_V6_R_0115,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9r8,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9r8-1-master.tif,,,231,,,text|~|still image,,,,,,page 192,v,,,,,228Picart_NL_V6_V_0304,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9ss,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9ss-1-master.tif,,,232,,,still image,,,,,,La CENE des ANABAPTISTES premier figure : La CENE des ANABAPTISTES seconde figure,r,,,,,229Picart_NL_V6_R_0116,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9t9,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9t9-1-master.tif,,,233,,,text,,,,,,blank page,v,,,,,230Picart_NL_V6_V_0303,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9vt,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9vt-1-master.tif,,,234,,,text,,,,,,page 193,r,,,,,231Picart_NL_V6_R_0117,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9wb,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9wb-1-master.tif,,,235,,,text,,,,,,page 194,v,,,,,232Picart_NL_V6_V_0302,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9xv,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9xv-1-master.tif,,,236,,,text,,,,,,blank page,r,,,,,233Picart_NL_V6_R_0118,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hk9zc,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hk9zc-1-master.tif,,,237,,,still image,,,,,,ASSEMBLEES noctures des ADAMITES : ADAMITES d'AMSTERDAM,v,,,,,234Picart_NL_V6_V_0301,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb0c,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb0c-1-master.tif,,,238,,,text,,,,,,page 195,r,,,,,235Picart_NL_V6_R_0119,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb1w,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb1w-1-master.tif,,,239,,,text,,,,,,page 196,v,,,,,236Picart_NL_V6_V_0300,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb2d,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb2d-1-master.tif,,,240,,,text,,,,,,blank page,r,,,,,237Picart_NL_V6_R_0120,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb3x,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb3x-1-master.tif,,,241,,,still image,,,,,,Procession des flagellans (verso),v,,,,,238Picart_NL_V6_V_0299,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb4f,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb4f-1-master.tif,,,242,,,still image,,,,,,Procession des flagellans (recto),r,,,,,239Picart_NL_V6_R_0121,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb5z,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb5z-1-master.tif,,,243,,,still image,,,,,,Procession des flagellans (gatefolds),v,,,,,240Picart_NL_Gatefolds_V67_0196BC,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb6g,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb6g-1-master.tif,,,244,,,text,,,,,,blank page,r,,,,,241Picart_NL_V6_V_0298,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb70,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb70-1-master.tif,,,245,,,text,,,,,,page 197,v,,,,,242Picart_NL_V6_R_0122,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb8h,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb8h-1-master.tif,,,246,,,text,,,,,,page 198,r,,,,,243Picart_NL_V6_V_0297,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkb91,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkb91-1-master.tif,,,247,,,text,,,,,,page 199,v,,,,,244Picart_NL_V6_R_0123,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbbj,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbbj-1-master.tif,,,248,,,text,,,,,,page 200,r,,,,,245Picart_NL_V6_V_0296,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbc2,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbc2-1-master.tif,,,249,,,text,,,,,,page 201,v,,,,,246Picart_NL_V6_R_0124,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbdk,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbdk-1-master.tif,,,250,,,text,,,,,,page 202,r,,,,,247Picart_NL_V6_V_0295,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbf3,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbf3-1-master.tif,,,251,,,text,,,,,,page 203,v,,,,,248Picart_NL_V6_R_0125,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbgm,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbgm-1-master.tif,,,252,,,text,,,,,,page 204,r,,,,,249Picart_NL_V6_V_0294,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbh4,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbh4-1-master.tif,,,253,,,text,,,,,,page 205,v,,,,,250Picart_NL_V6_R_0126,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbjn,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbjn-1-master.tif,,,254,,,text,,,,,,page 206,r,,,,,251Picart_NL_V6_V_0293,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbk5,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbk5-1-master.tif,,,255,,,text,,,,,,page 207,v,,,,,252Picart_NL_V6_R_0127,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbmp,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbmp-1-master.tif,,,256,,,text,,,,,,page 208,r,,,,,253Picart_NL_V6_V_0292,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbn6,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbn6-1-master.tif,,,257,,,text,,,,,,page 209,v,,,,,254Picart_NL_V6_R_0128,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbpq,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbpq-1-master.tif,,,258,,,text,,,,,,page 210,r,,,,,255Picart_NL_V6_V_0291,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbq7,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbq7-1-master.tif,,,259,,,text,,,,,,page 211,v,,,,,256Picart_NL_V6_R_0129,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbrr,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbrr-1-master.tif,,,260,,,text,,,,,,page 212,r,,,,,257Picart_NL_V6_V_0290,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbs8,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbs8-1-master.tif,,,261,,,text,,,,,,page 213,v,,,,,258Picart_NL_V6_R_0130,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbts,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbts-1-master.tif,,,262,,,text,,,,,,page 214,r,,,,,259Picart_NL_V6_V_0289,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbv9,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbv9-1-master.tif,,,263,,,text,,,,,,page 215,v,,,,,260Picart_NL_V6_R_0131,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbwt,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbwt-1-master.tif,,,264,,,text,,,,,,page 216,r,,,,,261Picart_NL_V6_V_0288,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbxb,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbxb-1-master.tif,,,265,,,text,,,,,,page 217,v,,,,,262Picart_NL_V6_R_0132,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkbzv,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkbzv-1-master.tif,,,266,,,text,,,,,,page 218,r,,,,,263Picart_NL_V6_V_0287,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc0v,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc0v-1-master.tif,,,267,,,text,,,,,,page 219,v,,,,,264Picart_NL_V6_R_0133,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc1c,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc1c-1-master.tif,,,268,,,text,,,,,,page 220,r,,,,,265Picart_NL_V6_V_0286,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc2w,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc2w-1-master.tif,,,269,,,text,,,,,,page 221,v,,,,,266Picart_NL_V6_R_0134,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc3d,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc3d-1-master.tif,,,270,,,text,,,,,,page 222,r,,,,,267Picart_NL_V6_V_0285,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc4x,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc4x-1-master.tif,,,271,,,text,,,,,,page 223,v,,,,,268Picart_NL_V6_R_0135,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc5f,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc5f-1-master.tif,,,272,,,text,,,,,,page 224,r,,,,,269Picart_NL_V6_V_0284,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc6z,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc6z-1-master.tif,,,273,,,text,,,,,,page 225,v,,,,,270Picart_NL_V6_R_0136,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc7g,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc7g-1-master.tif,,,274,,,text,,,,,,page 226,r,,,,,271Picart_NL_V6_V_0283,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc80,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc80-1-master.tif,,,275,,,text,,,,,,page 227,v,,,,,272Picart_NL_V6_R_0137,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkc9h,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkc9h-1-master.tif,,,276,,,text,,,,,,page 228,r,,,,,273Picart_NL_V6_V_0282,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcb1,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcb1-1-master.tif,,,277,,,text,,,,,,page 229,v,,,,,274Picart_NL_V6_R_0138,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkccj,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkccj-1-master.tif,,,278,,,text,,,,,,page 230,r,,,,,275Picart_NL_V6_V_0281,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcd2,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcd2-1-master.tif,,,279,,,text,,,,,,page 231,v,,,,,276Picart_NL_V6_R_0139,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcfk,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcfk-1-master.tif,,,280,,,text,,,,,,page 232,r,,,,,277Picart_NL_V6_V_0280,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcg3,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcg3-1-master.tif,,,281,,,text,,,,,,blank page,v,,,,,278Picart_NL_V6_R_0140,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkchm,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkchm-1-master.tif,,,282,,,still image,,,,,,Les FREE-MASSONS (verso),r,,,,,279Picart_NL_V6_V_0279,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcj4,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcj4-1-master.tif,,,283,,,still image,,,,,,Les FREE-MASSONS (recto),v,,,,,280Picart_NL_V6_R_0141,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkckn,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkckn-1-master.tif,,,284,,,still image,,,,,,Les FREE-MASSONS (gatefolds),r,,,,,281Picart_NL_Gatefolds_V67_0232BC,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcm5,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcm5-1-master.tif,,,285,,,text,,,,,,blank page,v,,,,,282Picart_NL_V6_V_0278,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcnp,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcnp-1-master.tif,,,286,,,text,,,,,,page 233,r,,,,,283Picart_NL_V6_R_0142,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcp6,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcp6-1-master.tif,,,287,,,text,,,,,,page 234,v,,,,,284Picart_NL_V6_V_0277,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcqq,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcqq-1-master.tif,,,288,,,text,,,,,,page 235,r,,,,,285Picart_NL_V6_R_0143,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcr7,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcr7-1-master.tif,,,289,,,text,,,,,,page 236,v,,,,,286Picart_NL_V6_V_0276,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcsr,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcsr-1-master.tif,,,290,,,text,,,,,,page 237,r,,,,,287Picart_NL_V6_R_0144,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkct8,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkct8-1-master.tif,,,291,,,text,,,,,,page 238,v,,,,,288Picart_NL_V6_V_0275,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcvs,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcvs-1-master.tif,,,292,,,text,,,,,,page 239,r,,,,,289Picart_NL_V6_R_0145,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcw9,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcw9-1-master.tif,,,293,,,text|~|still image,,,,,,page 240,v,,,,,290Picart_NL_V6_V_0274,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkcxt,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkcxt-1-master.tif,,,294,,,text,,,,,,page 241,r,,,,,291Picart_NL_V6_R_0146,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkczb,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkczb-1-master.tif,,,295,,,text,,,,,,page 242,v,,,,,292Picart_NL_V6_V_0273,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkd0b,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkd0b-1-master.tif,,,296,,,text,,,,,,page 243,r,,,,,293Picart_NL_V6_R_0147,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkd1v,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkd1v-1-master.tif,,,297,,,text,,,,,,page 244,v,,,,,294Picart_NL_V6_V_0272,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkd2c,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkd2c-1-master.tif,,,298,,,text,,,,,,page 245,r,,,,,295Picart_NL_V6_R_0148,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkd3w,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkd3w-1-master.tif,,,299,,,text,,,,,,page 246,v,,,,,296Picart_NL_V6_V_0271,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkd4d,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkd4d-1-master.tif,,,300,,,text,,,,,,page 247,r,,,,,297Picart_NL_V6_R_0149,,,,,,,,,,,,,,
Picart (Bernard) Collection,ark:/21198/zz001hkd5x,ark:/21198/zz001hk1x0,2,Completed,ChildWork,picart/masters/21198-zz001hkd5x-1-master.tif,,,301,,,text,,,,,,page 248,v,,,,,297Picart_NL_V6_R_0149,,,,,,,,,,,,,,
